year,ST,PVI,metric,dist_loss,porp_loss,porp_text,dist_text,lean,State,congress,Period,event,dist_loss_agg,dist_loss_net
2022,MD,D+14,0.36,1.5020387224553027,0.18775484030691283,"19% Excluded, Against GOP",1.5 GOP Districts Lost,GOP Excluded,Maryland,118,118th Congress (2022),2022 Redistricting,30.947012933233456,0.6439212830052672
2022,MA,D+14,0.36,3.1642682952750047,0.3515853661416672,"35% Excluded, Against GOP",3.16 GOP Districts Lost,GOP Excluded,Massachusetts,118,118th Congress (2022),2022 Redistricting,30.947012933233456,0.6439212830052672
2022,NV,R+0,0.5,0.20073929712969396,0.05018482428242349,"5% Excluded, Against GOP",0.2 GOP Districts Lost,GOP Excluded,Nevada ,118,118th Congress (2022),2022 Redistricting,30.947012933233456,0.6439212830052672
2022,NH,R+0,0.5,0.2265932336742722,0.1132966168371361,"11% Excluded, Against GOP",0.23 GOP Districts Lost,GOP Excluded,New Hampshire ,118,118th Congress (2022),2022 Redistricting,30.947012933233456,0.6439212830052672
2022,NJ,D+6,0.44,2.348358809161516,0.19569656743012634,"20% Excluded, Against GOP",2.35 GOP Districts Lost,GOP Excluded,New Jersey ,118,118th Congress (2022),2022 Redistricting,30.947012933233456,0.6439212830052672
2022,NM,D+3,0.47,0.664032258064516,0.22134408602150535,"22% Excluded, Against GOP",0.66 GOP Districts Lost,GOP Excluded,New Mexico ,118,118th Congress (2022),2022 Redistricting,30.947012933233456,0.6439212830052672
2022,NY,D+10,0.4,3.0059295469230616,0.11561267488165622,"12% Excluded, Against GOP",3.01 GOP Districts Lost,GOP Excluded,New York ,118,118th Congress (2022),2022 Redistricting,30.947012933233456,0.6439212830052672
2022,OR,D+6,0.44,0.9638827742325784,0.16064712903876308,"16% Excluded, Against GOP",0.96 GOP Districts Lost,GOP Excluded,Oregon ,118,118th Congress (2022),2022 Redistricting,30.947012933233456,0.6439212830052672
2022,RI,D+8,0.42,0.6480506117908788,0.3240253058954394,"32% Excluded, Against GOP",0.65 GOP Districts Lost,GOP Excluded,Rhode Island ,118,118th Congress (2022),2022 Redistricting,30.947012933233456,0.6439212830052672
2022,VT,D+15,0.35,0.34555061179087876,0.34555061179087876,"35% Excluded, Against GOP",0.35 GOP Districts Lost,GOP Excluded,Vermont ,118,118th Congress (2022),2022 Redistricting,30.947012933233456,0.6439212830052672
2022,VA,D+2,0.48,0.5175716892863047,0.04705197175330043,"5% Excluded, Against GOP",0.52 GOP Districts Lost,GOP Excluded,Virginia ,118,118th Congress (2022),2022 Redistricting,30.947012933233456,0.6439212830052672
2022,WA,D+8,0.42,1.0101023098618391,0.10101023098618392,"10% Excluded, Against GOP",1.01 GOP Districts Lost,GOP Excluded,Washington ,118,118th Congress (2022),2022 Redistricting,30.947012933233456,0.6439212830052672
