year,ST,PVI,metric,dist_loss,porp_loss,porp_text,dist_text,lean,State,congress,Period,event,dist_loss_agg,dist_loss_net,status
2018,FL,R+2,0.52,0.25737160402326964,0.009532281630491468,"1% Excluded, Against GOP",0.26 GOP Districts Lost,GOP Excluded,Florida,116,116th Congress (2018),PA Redraw,26.08173699952627,-5.660700607135977,Multi District
2018,HI,D+18,0.32,0.6311012235817576,0.3155506117908788,"32% Excluded, Against GOP",0.63 GOP Districts Lost,GOP Excluded,Hawaii,116,116th Congress (2018),PA Redraw,26.08173699952627,-5.660700607135977,Multi District
2018,IL,D+7,0.43,1.5518256738293896,0.0862125374349661,"9% Excluded, Against GOP",1.55 GOP Districts Lost,GOP Excluded,Illinois,116,116th Congress (2018),PA Redraw,26.08173699952627,-5.660700607135977,Multi District
2018,ME,D+3,0.47,0.2817044579447249,0.14085222897236244,"14% Excluded, Against GOP",0.28 GOP Districts Lost,GOP Excluded,Maine,116,116th Congress (2018),PA Redraw,26.08173699952627,-5.660700607135977,Multi District
2018,MD,D+12,0.38,2.0241076879725437,0.25301346099656796,"25% Excluded, Against GOP",2.02 GOP Districts Lost,GOP Excluded,Maryland,116,116th Congress (2018),PA Redraw,26.08173699952627,-5.660700607135977,Multi District
2018,MA,D+12,0.38,3.1612176834841264,0.351246409276014,"35% Excluded, Against GOP",3.16 GOP Districts Lost,GOP Excluded,Massachusetts,116,116th Congress (2018),PA Redraw,26.08173699952627,-5.660700607135977,Multi District
2018,NV,D+1,0.49,0.2387910659907915,0.059697766497697875,"6% Excluded, Against GOP",0.24 GOP Districts Lost,GOP Excluded,Nevada ,116,116th Congress (2018),PA Redraw,26.08173699952627,-5.660700607135977,Multi District
2018,NJ,D+7,0.43,0.8784946576614008,0.07320788813845007,"7% Excluded, Against GOP",0.88 GOP Districts Lost,GOP Excluded,New Jersey ,116,116th Congress (2018),PA Redraw,26.08173699952627,-5.660700607135977,Multi District
2018,NM,D+3,0.47,0.5515723593363622,0.18385745311212076,"18% Excluded, Against GOP",0.55 GOP Districts Lost,GOP Excluded,New Mexico ,116,116th Congress (2018),PA Redraw,26.08173699952627,-5.660700607135977,Multi District
2018,NY,D+12,0.38,2.548338236185629,0.0943828976365048,"9% Excluded, Against GOP",2.55 GOP Districts Lost,GOP Excluded,New York ,116,116th Congress (2018),PA Redraw,26.08173699952627,-5.660700607135977,Multi District
2018,OR,D+5,0.45,0.4827144028714452,0.09654288057428903,"10% Excluded, Against GOP",0.48 GOP Districts Lost,GOP Excluded,Oregon ,116,116th Congress (2018),PA Redraw,26.08173699952627,-5.660700607135977,Multi District
2018,RI,D+10,0.4,0.7509646245297323,0.37548231226486617,"38% Excluded, Against GOP",0.75 GOP Districts Lost,GOP Excluded,Rhode Island ,116,116th Congress (2018),PA Redraw,26.08173699952627,-5.660700607135977,Multi District
2018,VT,D+15,0.35,0.3455506117908788,0.3455506117908788,"35% Excluded, Against GOP",0.35 GOP Districts Lost,GOP Excluded,Vermont ,116,116th Congress (2018),PA Redraw,26.08173699952627,-5.660700607135977,Single District
2018,WA,D+7,0.43,0.9858347962979676,0.09858347962979676,"10% Excluded, Against GOP",0.99 GOP Districts Lost,GOP Excluded,Washington ,116,116th Congress (2018),PA Redraw,26.08173699952627,-5.660700607135977,Multi District
2022,CA,D+14,0.36,10.358931222532117,0.19921021581792533,"20% Excluded, Against GOP",10.36 GOP Districts Lost,GOP Excluded,California,118,118th Congress (2022),2022 Redistricting,32.60425791102355,1.5820695792560349,Multi District
2022,CO,D+3,0.47,0.18933355307429656,0.02366669413428707,"2% Excluded, Against GOP",0.19 GOP Districts Lost,GOP Excluded,Colorado,118,118th Congress (2022),2022 Redistricting,32.60425791102355,1.5820695792560349,Multi District
2022,CT,D+7,0.43,1.4190958814819012,0.28381917629638026,"28% Excluded, Against GOP",1.42 GOP Districts Lost,GOP Excluded,Connecticut,118,118th Congress (2022),2022 Redistricting,32.60425791102355,1.5820695792560349,Multi District
2022,DE,D+6,0.44,0.3954140127388535,0.3954140127388535,"40% Excluded, Against GOP",0.4 GOP Districts Lost,GOP Excluded,Delaware,118,118th Congress (2022),2022 Redistricting,32.60425791102355,1.5820695792560349,Single District
2022,HI,D+15,0.35,0.6911012235817575,0.3455506117908788,"35% Excluded, Against GOP",0.69 GOP Districts Lost,GOP Excluded,Hawaii,118,118th Congress (2022),2022 Redistricting,32.60425791102355,1.5820695792560349,Multi District
2022,IL,D+7,0.43,3.1298605335811667,0.18410944315183334,"18% Excluded, Against GOP",3.13 GOP Districts Lost,GOP Excluded,Illinois,118,118th Congress (2022),2022 Redistricting,32.60425791102355,1.5820695792560349,Multi District
2022,ME,D+1,0.49,0.1661583465975086,0.0830791732987543,"8% Excluded, Against GOP",0.17 GOP Districts Lost,GOP Excluded,Maine,118,118th Congress (2022),2022 Redistricting,32.60425791102355,1.5820695792560349,Multi District
2022,MD,D+14,0.36,1.502038722455303,0.18775484030691286,"19% Excluded, Against GOP",1.5 GOP Districts Lost,GOP Excluded,Maryland,118,118th Congress (2022),2022 Redistricting,32.60425791102355,1.5820695792560349,Multi District
2022,MA,D+14,0.36,3.1642682952750047,0.3515853661416672,"35% Excluded, Against GOP",3.16 GOP Districts Lost,GOP Excluded,Massachusetts,118,118th Congress (2022),2022 Redistricting,32.60425791102355,1.5820695792560349,Multi District
2022,NV,R+0,0.5,0.200739297129694,0.05018482428242349,"5% Excluded, Against GOP",0.2 GOP Districts Lost,GOP Excluded,Nevada ,118,118th Congress (2022),2022 Redistricting,32.60425791102355,1.5820695792560349,Multi District
2022,NH,R+0,0.5,0.0694535878867677,0.03472679394338385,"3% Excluded, Against GOP",0.07 GOP Districts Lost,GOP Excluded,New Hampshire  (Anticipated),118,118th Congress (2022),2022 Redistricting,32.60425791102355,1.5820695792560349,Multi District
2022,NJ,D+6,0.44,2.348358809161516,0.19569656743012634,"20% Excluded, Against GOP",2.35 GOP Districts Lost,GOP Excluded,New Jersey ,118,118th Congress (2022),2022 Redistricting,32.60425791102355,1.5820695792560349,Multi District
2022,NM,D+3,0.47,0.6640322580645159,0.22134408602150532,"22% Excluded, Against GOP",0.66 GOP Districts Lost,GOP Excluded,New Mexico ,118,118th Congress (2022),2022 Redistricting,32.60425791102355,1.5820695792560349,Multi District
2022,NY,D+10,0.4,4.820314170500672,0.18539669886541046,"19% Excluded, Against GOP",4.82 GOP Districts Lost,GOP Excluded,New York ,118,118th Congress (2022),2022 Redistricting,32.60425791102355,1.5820695792560349,Multi District
2022,OR,D+6,0.44,0.9638827742325784,0.16064712903876308,"16% Excluded, Against GOP",0.96 GOP Districts Lost,GOP Excluded,Oregon ,118,118th Congress (2022),2022 Redistricting,32.60425791102355,1.5820695792560349,Multi District
2022,RI,D+8,0.42,0.6480506117908788,0.3240253058954394,"32% Excluded, Against GOP",0.65 GOP Districts Lost,GOP Excluded,Rhode Island ,118,118th Congress (2022),2022 Redistricting,32.60425791102355,1.5820695792560349,Multi District
2022,VT,D+15,0.35,0.3455506117908788,0.3455506117908788,"35% Excluded, Against GOP",0.35 GOP Districts Lost,GOP Excluded,Vermont ,118,118th Congress (2022),2022 Redistricting,32.60425791102355,1.5820695792560349,Single District
2022,VA,D+2,0.48,0.5175716892863047,0.047051971753300434,"5% Excluded, Against GOP",0.52 GOP Districts Lost,GOP Excluded,Virginia ,118,118th Congress (2022),2022 Redistricting,32.60425791102355,1.5820695792560349,Multi District
2022,WA,D+8,0.42,1.0101023098618391,0.10101023098618392,"10% Excluded, Against GOP",1.01 GOP Districts Lost,GOP Excluded,Washington ,118,118th Congress (2022),2022 Redistricting,32.60425791102355,1.5820695792560349,Multi District
